3547502;SANTA RITA DO PASSA QUATRO;SP;497;531;238;0;40;28;68
3524105;ITUVERAVA;SP;892;808;479;11;25;25;61
3504800;BALSAMO;SP;173;184;111;3;19;10;32
3546207;SANTA CRUZ DA CONCEICAO;SP;139;141;50;0;48;17;65
3517604;GUAPIARA;SP;129;467;259;0;203;143;346
3550209;SAO MIGUEL ARCANJO;SP;388;784;530;0;228;184;412
3551108;SARAPUI;SP;242;257;153;0;101;73;174
3503901;ARUJA;SP;1915;2549;1406;0;230;117;347
3546801;SANTA ISABEL;SP;1032;1453;742;45;360;200;605
3518305;GUARAREMA;SP;858;760;440;371;364;151;886
3557303;ESTIVA GERBI;SP;184;256;117;0;41;21;62
3519105;IACANGA;SP;217;263;148;9;36;18;63
3517901;GUARACI;SP;240;253;157;0;28;24;52
3543709;RINCAO;SP;216;234;128;24;24;14;62
3512001;COLINA;SP;435;491;245;0;20;27;47
3526605;LAVRINHAS;SP;0;175;96;0;10;5;15
3506706;BOA ESPERANCA DO SUL;SP;289;311;184;0;0;6;6
3524204;JABORANDI;SP;161;153;83;1;13;11;25
3500907;ALTAIR;SP;98;108;43;14;33;13;60
3548104;SANTO ANTONIO DO JARDIM;SP;78;134;63;13;54;29;96
3512100;COLOMBIA;SP;169;220;117;7;47;24;78
3547106;SANTA MERCEDES;SP;97;77;34;1;2;5;8
3553708;TAQUARITINGA;SP;988;1278;704;63;220;289;572
3525409;JERIQUARA;SP;101;103;57;1;11;4;16
3553658;TAQUARAL;SP;71;64;34;0;0;0;0
3500402;AGUAS DA PRATA;SP;109;150;64;47;103;41;191
3546009;SANTA BRANCA;SP;255;321;177;0;79;29;108
