3203056;JAGUARE;ES;248;440;612;0;73;73;146
3306305;VOLTA REDONDA;RJ;1928;3407;3428;6;14;29;49
3303005;MIRACEMA;RJ;184;344;358;4;16;21;41
3303500;NOVA IGUACU;RJ;704;8174;11847;35;417;765;1217
3203502;MONTANHA;ES;204;270;318;15;129;49;193
3300605;BOM JESUS DO ITABAPOANA;RJ;269;458;550;32;100;105;237
3152006;POMPEU;MG;181;422;422;0;28;40;68
3305802;TERESOPOLIS;RJ;813;1921;2245;0;335;415;750
3303609;PARACAMBI;RJ;46;461;647;0;45;93;138
3303401;NOVA FRIBURGO;RJ;1100;2170;2689;0;230;312;542
3302007;ITAGUAI;RJ;869;1762;1840;0;236;208;444
3304300;RIO BONITO;RJ;401;676;740;29;93;114;236
3302254;ITATIAIA;RJ;184;391;433;17;234;244;495
3300803;CACHOEIRAS DE MACACU;RJ;259;722;877;0;126;170;296
3124203;ESPERA FELIZ;MG;111;390;376;1;51;98;150
3168705;TIMOTEO;MG;451;1005;1233;2;212;201;415
3136900;JURUAIA;MG;49;131;122;1;35;46;82
3120409;CRISTIANO OTONI;MG;1;61;75;1;47;25;73
3147105;PARA DE MINAS;MG;567;1112;1271;11;85;76;172
3169604;TUPACIGUARA;MG;115;344;500;0;34;48;82
3136405;JOAQUIM FELICIO;MG;20;40;53;8;24;20;52
3203007;IUNA;ES;99;377;422;2;182;261;445
3304110;PORTO REAL;RJ;96;294;348;69;183;248;500
3304524;RIO DAS OSTRAS;RJ;505;2018;2162;0;87;132;219
3204609;SANTA TERESA;ES;129;294;296;0;132;213;345
3303807;PARATI;RJ;133;574;697;16;135;186;337
3202652;IRUPI;ES;63;159;185;0;86;120;206
3202900;ITARANA;ES;42;106;113;10;65;75;150
3151909;POCRANE;MG;3;90;149;3;66;24;93
3163706;SAO LOURENCO;MG;296;571;612;0;161;163;324
3161809;SAO GONCALO DO PARA;MG;61;144;168;44;84;104;232
3147204;PARAGUACU;MG;124;254;320;9;47;97;153
3115300;CATAGUASES;MG;370;797;841;1;32;15;48
3130101;IGARAPE;MG;300;609;719;101;210;233;544
3162955;SAO JOSE DA LAPA;MG;131;381;443;88;273;313;674
3159100;SANTANA DO MONTES;MG;4;32;39;2;14;30;46
3304003;PIRAI;RJ;88;358;362;1;144;115;260
3164506;SAO SEBASTIAO DO MARANHAO;MG;0;103;198;0;57;87;144
3304607;SANTA MARIA MADALENA;RJ;56;93;143;37;51;70;158
3108404;BOTELHOS;MG;76;251;234;2;135;93;230
3137536;LAGOA GRANDE;MG;52;105;113;0;18;26;44
3170578;VARGEM ALEGRE;MG;10;88;63;0;12;7;19
3111002;CAMPESTRE;MG;55;219;224;3;103;103;209
3163201;SAO JOSE DO ALEGRE;MG;0;64;58;0;24;17;41
3109402;BURITIZEIRO;MG;69;310;537;0;5;46;51
3204005;PANCAS;ES;92;196;265;0;83;70;153
3300936;CARAPEBUS;RJ;30;157;201;0;84;105;189
3300407;BARRA MANSA;RJ;301;1986;2363;14;76;118;208
3305554;SEROPEDICA;RJ;232;1125;1175;8;59;55;122
3113701;CARLOS CHAGAS;MG;46;227;290;0;64;82;146
3130200;IGARATINGA;MG;8;131;144;1;13;24;38
3104007;ARAXA;MG;1003;1336;1582;0;50;129;179
3300704;CABO FRIO;RJ;1127;2633;2904;68;222;225;515
3130705;INDIANOPOLIS;MG;36;80;76;14;54;22;90
3302452;MACUCO;RJ;56;105;128;18;32;56;106
3306008;TRES RIOS;RJ;474;1139;1203;100;131;73;304
3301405;CONCEICAO DE MACABU;RJ;152;295;311;24;134;100;258
3204708;SAO GABRIEL DA PALHA;ES;155;382;427;0;55;80;135
3144102;MUZAMBINHO;MG;80;239;277;4;90;113;207
3200359;ALTO RIO NOVO;ES;52;123;125;0;47;59;106
3140308;MARLIERIA;MG;4;56;61;2;12;19;33
3116159;CHAPADA GAUCHA;MG;74;165;234;0;22;74;96
3130903;INHAPIM;MG;67;248;348;12;129;109;250
3203304;MANTENOPOLIS;ES;79;199;354;9;78;123;210
3201704;CONCEICAO DO CASTELO;ES;72;154;152;0;107;96;203
3162922;SAO JOAQUIM DE BICAS;MG;105;433;423;3;177;260;440
3550308;SAO PAULO;SP;104746;150544;165517;12;18468;8492;26972
3302601;MANGARATIBA;RJ;241;577;689;36;96;131;263
3305208;SAO PEDRO DA ALDEIA;RJ;343;1376;1451;47;288;251;586
3301504;CORDEIRO;RJ;125;233;344;0;6;25;31
3502804;ARACATUBA;SP;1477;2358;2511;8;97;287;392
3139003;MACHADO;MG;284;457;571;75;143;187;405
3541307;PRESIDENTE EPITACIO;SP;226;558;595;0;92;88;180
3304706;SANTO ANTONIO DE PADUA;RJ;181;498;536;3;47;94;144
3300209;ARARUAMA;RJ;416;1604;1913;21;263;501;785
3300506;BOM JARDIM;RJ;96;345;363;22;163;163;348
3301850;GUAPIMIRIM;RJ;216;648;760;0;63;81;144
3300159;APERIBE;RJ;103;119;79;30;28;53;111
3300233;ARMACAO DO BUZIOS;RJ;223;547;725;0;125;210;335
3169406;TRES PONTAS;MG;370;723;699;2;93;143;238
3551702;SERTAOZINHO;SP;893;1633;1794;3;177;215;395
3102506;AMPARO DO SERRA;MG;0;67;61;0;36;30;66
3507001;BOITUVA;SP;328;823;919;0;76;163;239
3524709;JAGUARIUNA;SP;414;612;722;18;64;184;266
3553708;TAQUARITINGA;SP;350;568;867;27;105;268;400
3129400;IBERTIOGA;MG;0;65;65;0;32;21;53
3144607;NEPOMUCENO;MG;108;316;335;0;41;55;96
3204401;RIO NOVO DO SUL;ES;65;150;143;0;42;49;91
3201100;BOM JESUS DO NORTE;ES;69;132;92;1;7;13;21
3200508;APIACA;ES;35;73;89;0;24;37;61
3203163;LARANJA DA TERRA;ES;11;117;110;0;78;59;137
3156452;ROSARIO DA LIMEIRA;MG;17;52;61;1;13;34;48
3145307;NOVO CRUZEIRO;MG;100;476;608;6;196;275;477
3170800;VARZEA DA PALMA;MG;73;419;463;3;32;50;85
3120870;CURRAL DE DENTRO;MG;7;132;129;0;17;15;32
3138203;LAVRAS;MG;714;1152;1227;0;56;64;120
3112307;CAPELINHA;MG;158;640;623;0;123;81;204
3542602;REGISTRO;SP;455;826;869;0;113;178;291
3549102;SAO JOAO DA BOA VISTA;SP;611;963;1030;4;78;170;252
3512803;COSMOPOLIS;SP;334;811;847;0;49;66;115
3504503;AVARE;SP;803;1199;1225;0;101;136;237
3510401;CAPIVARI;SP;281;665;670;0;133;137;270
3549904;SAO JOSE DOS CAMPOS;SP;4558;9521;9366;0;4;725;729
3522307;ITAPETININGA;SP;1158;2019;2410;2;84;123;209
3552205;SOROCABA;SP;4864;8417;8619;3;116;675;794
3548906;SAO CARLOS;SP;1854;2811;3179;4;60;153;217
3522208;ITAPECERICA DA SERRA;SP;1105;2558;2931;0;56;237;293
3517604;GUAPIARA;SP;38;276;254;0;78;77;155
3144508;NAZARENO;MG;35;111;117;0;18;14;32
3139607;MANTENA;MG;96;394;407;0;51;75;126
3107109;BOA ESPERANCA;MG;281;583;571;0;86;68;154
3305604;SILVA JARDIM;RJ;102;362;358;0;111;92;203
3305406;SAPUCAIA;RJ;49;218;230;0;84;101;185
3549805;SAO JOSE DO RIO PRETO;SP;3440;5238;5536;219;510;424;1153
3113404;CARATINGA;MG;433;1320;1234;0;205;262;467
3305307;SAO SEBASTIAO DO ALTO;RJ;66;100;100;13;46;47;106
3304201;RESENDE;RJ;661;1686;2116;5;82;167;254
3518701;GUARUJA;SP;1596;4166;4727;0;1;33;34
3557105;VOTUPORANGA;SP;671;994;1016;1;35;52;88
3515103;EMBU-GUACU;SP;505;1076;1191;0;52;347;399
3513009;COTIA;SP;1320;3977;4243;0;375;582;957
3505203;BARIRI;SP;228;372;381;0;7;24;31
3503901;ARUJA;SP;643;1250;1352;0;67;140;207
3530607;MOGI DAS CRUZES;SP;3158;6124;8097;0;552;1418;1970
3510609;CARAPICUIBA;SP;1876;4624;5716;0;0;25;25
3541000;PRAIA GRANDE;SP;2643;4346;5081;0;2;0;2
3505500;BARRETOS;SP;961;1304;1785;0;38;118;156
3513801;DIADEMA;SP;2940;5340;6890;0;2;8;10
3550605;SAO ROQUE;SP;637;1154;1209;0;204;373;577
3554102;TAUBATE;SP;3658;5500;5681;29;144;164;337
3548500;SANTOS;SP;3650;4719;6225;49;219;245;513
3539103;PIRAPORA DO BOM JESUS;SP;211;305;284;14;39;123;176
3548708;SAO BERNARDO DO CAMPO;SP;5987;10809;12239;0;1;4;5
3506706;BOA ESPERANCA DO SUL;SP;92;157;158;0;2;9;11
3507902;BROTAS;SP;115;279;388;0;70;74;144
3525003;JANDIRA;SP;957;1617;1761;0;0;2;2
3302403;MACAE;RJ;2270;3772;3998;528;914;925;2367
3122009;DIVINO;MG;34;198;317;0;17;61;78
3203320;MARATAIZES;ES;237;490;625;28;106;223;357
3513504;CUBATAO;SP;938;1684;1821;0;0;0;0
3518404;GUARATINGUETA;SP;704;1431;1696;0;84;91;175
3546405;SANTA CRUZ DO RIO PARDO;SP;331;704;767;10;28;38;76
3156007;RIO VERMELHO;MG;42;189;187;3;37;94;134
3104403;ARGIRITA;MG;39;35;44;37;33;9;79
3201001;BOA ESPERANCA;ES;94;227;217;0;53;49;102
3202603;ICONHA;ES;94;135;141;4;65;51;120
3518800;GUARULHOS;SP;8218;18721;20334;4;1433;1766;3203
3204559;SANTA MARIA DE JETIBA;ES;148;571;533;0;278;297;575
3112406;CAPETINGA;MG;0;79;108;0;14;24;38
3144706;NOVA ERA;MG;103;241;270;1;28;48;77
3141405;MEDINA;MG;52;288;292;11;52;55;118
3128709;GUAXUPE;MG;285;585;714;0;42;71;113
3103751;ARAPORA;MG;119;148;163;6;133;163;302
3128303;GUARANESIA;MG;94;224;243;15;127;108;250
3122702;DOM SILVERIO;MG;22;40;47;0;2;9;11
3168002;TAIOBEIRAS;MG;169;465;505;3;68;120;191
3156700;SABARA;MG;549;1567;2058;83;466;570;1119
3164407;SAO SEBASTIAO DA BELA VISTA;MG;0;91;144;0;43;65;108
3171154;VERMELHO NOVO;MG;17;67;70;1;59;62;122
3137502;LAGOA FORMOSA;MG;142;209;260;0;38;68;106
3171303;VICOSA;MG;609;890;933;9;85;159;253
3113305;CARANGOLA;MG;131;406;421;2;63;57;122
3151701;POCO FUNDO;MG;37;188;215;17;116;85;218
3149150;PEDRAS DE MARIA DA CRUZ;MG;25;124;183;1;14;25;40
3162609;SAO JOAO DO ORIENTE;MG;46;85;158;4;14;30;48
3149507;PEQUERI;MG;9;64;37;0;28;6;34
3125705;FELIXLANDIA;MG;39;157;176;12;41;57;110
3113909;CARMO DA CACHOEIRA;MG;46;157;163;0;44;57;101
3140555;MATA VERDE;MG;37;107;126;13;82;35;130
3135209;JANUARIA;MG;190;1023;1280;5;125;194;324
3108008;BOM SUCESSO;MG;39;204;204;0;45;39;84
3118403;CONSELHEIRO PENA;MG;57;247;364;0;31;41;72
3115607;CEDRO DO ABAETE;MG;8;11;17;0;1;3;4
3168101;TAPIRA;MG;24;66;46;0;22;16;38
3123007;DORES DE CAMPOS;MG;26;110;133;0;20;117;137
3136652;JUATUBA;MG;167;454;516;2;137;246;385
3170057;UBAPORANGA;MG;59;167;186;10;73;91;174
3306156;VARRE-SAI;RJ;25;160;157;1;92;56;149
3303708;PARAIBA DO SUL;RJ;235;601;759;0;81;123;204
3302270;JAPERI;RJ;183;1117;1521;29;481;619;1129
3114501;CARMOPOLIS DE MINAS;MG;17;222;227;0;44;51;95
3300100;ANGRA DO REIS;RJ;522;1942;2331;1;32;84;117
3154101;RECREIO;MG;19;91;113;2;8;7;17
3135506;JEQUERI;MG;73;137;178;6;101;108;215
3172004;VISCONDE DO RIO BRANCO;MG;211;492;531;3;154;123;280
3100708;AGUA COMPRIDA;MG;1;26;23;0;12;10;22
3159209;SANTA RITA DE CALDAS;MG;30;85;83;18;32;35;85
3113800;CARMESIA;MG;17;66;67;7;25;25;57
3109451;CABECEIRA GRANDE;MG;54;100;102;2;15;16;33
3110806;CAMPANARIO;MG;23;52;48;6;11;9;26
3135308;JAPARAIBA;MG;24;57;65;0;20;23;43
3151107;PIRAPETINGA;MG;111;116;120;27;52;44;123
3159902;SANTO ANTONIO DO AMPARO;MG;44;256;222;0;17;22;39
3161056;SAO FELIX DE MINAS;MG;43;41;39;13;14;15;42
